tensor([-6.4018,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.4498])
tensor([-6.2695,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.6075])
tensor([-6.1342,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.7679])
tensor([-5.9960,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.9307])
tensor([-5.8547,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.0961])
tensor([-5.7105,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.2640])
tensor([-5.5634,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.4343])
tensor([-5.4133,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.6070])
tensor([-5.2603,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.7821])
tensor([-5.1044,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.9596])
tensor([-4.9457,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.1393])
tensor([-4.7841,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.3213])
tensor([-4.6198,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.5055])
tensor([-4.4527,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.6917])
tensor([-4.1692,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.0831])
tensor([-3.8591,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.5008])
tensor([-3.5205,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.9463])
tensor([-3.1516,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.4211])
tensor([-2.7505,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.9267])
tensor([-2.3153,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.4644])
tensor([-1.8443,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -9.0355])
tensor([-1.3361,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -9.6406])
tensor([ -0.7895,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,
        -10.2805])
tensor([ -0.2039,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,
        -10.9550])
tensor([  0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  -0.4209,
        -10.8218])
tensor([  0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  -1.0844,
        -10.2363])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -1.7853, -9.6068])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.5214, -8.9347])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.2894, -8.2226])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.8213, -7.5659])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.3003, -6.9599])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -4.7306, -6.4013])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.1162, -5.8867])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.4610, -5.4125])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -5.7688, -4.9756])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.0429, -4.5729])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.2865, -4.2016])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.5026, -3.8588])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.6939, -3.5423])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -6.8627, -3.2497])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.0112, -2.9790])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.1415, -2.7284])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.2552, -2.4960])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.3541, -2.2805])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.4790, -2.2148])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.6079, -2.1458])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.7407, -2.0733])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -7.8778, -1.9972])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.0193, -1.9172])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.1655, -1.8332])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.3164, -1.7449])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.4723, -1.6521])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.6335, -1.5546])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.8002, -1.4521])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -8.9727, -1.3444])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -9.1512, -1.2312])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -9.3360, -1.1122])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -9.5273, -0.9870])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -9.7256, -0.8555])
tensor([  0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, -10.0879,
         -0.3719])
tensor([  0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  -0.0711, -10.2658,
          0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -0.4764, -9.7367,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -0.8464, -9.2423,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -1.1840, -8.7803,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -1.4916, -8.3487,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -1.7717, -7.9453,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.0265, -7.5682,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.2581, -7.2153,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.4686, -6.8850,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.6597, -6.5756,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.8331, -6.2855,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.9903, -6.0133,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.1328, -5.7577,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.2618, -5.5174,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.2203, -5.5959,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.1773, -5.6760,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.1328, -5.7577,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.0869, -5.8412,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -3.0394, -5.9264,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.9903, -6.0133,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.9396, -6.1022,  0.0000])
tensor([ 0.0000,  0.0000,  0.0000,  0.0000,  0.0000, -2.8872, -6.1929,  0.0000])
